parlamentar_id,ano,emenda_numero,status,modalidade,beneficiario_nome,localidade_beneficiada,objetivo_titulo,valor
ALEPI-278,2026,202630931116,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,NAZARÉ DO PIAUÍ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",80000.0
ALEPI-278,2026,202630931155,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA SAÚDE DO PIAUÍ - SESAPI,Teresina,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,50000.0
ALEPI-278,2026,202630931158,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA SAÚDE DO PIAUÍ - SESAPI,Teresina,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,50000.0
ALEPI-278,2026,202630931176,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-278,2026,202630931200,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",70000.0
ALEPI-330,2026,202630940006,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Cajueiro da Praia – Estado do Piauí,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630940426,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,MUNICÍPIO DE JUAZEIRO DO PIAUÍ,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,200000.0
ALEPI-330,2026,202630940452,Cancelada,Transferências com finalidade definida,SECRETARIA  DE ESTADO PARA INCLUSÃO DA PESSOA  COM DEFICIÊNCIA - SEID,"Municípios de Parnaíba, Cocal dos Alves e Bom Princípio do Piauí","POTENCIALIZAR O ATENDIMENTO EQUOTERÁPICO DOS CENTROS DE TERESINA E PARNAÍBA, BEM COMO REALIZAR A IMPLANTAÇÃO DE DOIS NOVOS CENTROS EM FLORIANO E PICOS E FORTALECER O FUNCIONAMENTO DAS CLÍNICAS DE FISIOTERAPIA E ACADEMIAS ACESSÍVEIS NOS MUNICÍPIOS E ENTIDADES PIAUIENSES. ",100000.0
ALEPI-330,2026,202630940457,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Caraúbas do Piauí,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,80000.0
ALEPI-330,2026,202630940478,Cancelada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,CIDADE DE JUAZEIRO DO PIAUÍ,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,50000.0
ALEPI-330,2026,202630940490,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Juazeiro do Piauí,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,80000.0
ALEPI-330,2026,202630940491,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Hugo Napoleão,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,80000.0
ALEPI-330,2026,202630940497,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,MUNICÍPIO DE JOAQUIM PIRES,"AMPLIAR, MELHORAR E MONITORAR AS AÇÕES DE MOBILIDADE URBANA E RURAL NO ESTADO, DE ACORDO COM AS POTENCIALIDADES SOCIOECONÔMICAS DE CADA TERRITÓRIO DO DESENVOLVIMENTO.",339729.07
ALEPI-330,2026,202630940512,Cancelada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Juazeiro do Piauí,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,50000.0
ALEPI-330,2026,202630940527,Cancelada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,SANTA CRUZ DOS MILAGRES,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,80000.0
ALEPI-330,2026,202630940530,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,BOM PRINCÍPIO DO PIAUÍ,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,80000.0
ALEPI-330,2026,202630940531,Cancelada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Elesbão Veloso,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,80000.0
ALEPI-330,2026,202630940535,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Bom Princípio do Piauí,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,200000.0
ALEPI-330,2026,202630940536,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Bom Princípio do Piauí,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,100000.0
ALEPI-330,2026,202630940578,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Pau D'arco do Piauí,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,80000.0
ALEPI-330,2026,202630940579,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,MUNICÍPIO DE JARDIM DO MUILATO,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,80000.0
ALEPI-330,2026,202630940613,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Coivaras,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,80000.0
ALEPI-330,2026,202630940630,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de São Gonçalo do Piauí ,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,80000.0
ALEPI-330,2026,202630940662,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Teresina,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,80000.0
ALEPI-330,2026,202630940663,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Miguel Alves ,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,80000.0
ALEPI-330,2026,202630940703,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Cocal dos Alves,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,100000.0
ALEPI-330,2026,202630940704,Cancelada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,MUNICÍPIO DE COCAL DOS ALVES,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,200000.0
ALEPI-330,2026,202630940750,Aprovada,Transferências com finalidade definida,FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,Estado do Piauí,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,450000.0
ALEPI-330,2026,202630940764,Aprovada,Transferências com finalidade definida,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",Município de Parnaiba,"APRIMORAR A ORGANIZAÇÃO E GESTÃO DESCENTRALIZADA DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL  PARA APERFEIÇOAR A PROTEÇÃO SOCIAL DAS POPULAÇÕES VULNERÁVEIS.	 SOCIOASSISTENCIAL E DA REGULAÇÃO DO SUAS, E DAS INSTÂNCIAS DE CONTROLE SOCIAL. ",60000.0
ALEPI-330,2026,202630940809,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Floresta do Piauí,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,100000.0
ALEPI-330,2026,202630940822,Cancelada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Palmeiras,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,100000.0
ALEPI-330,2026,202630940824,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Manoel  Emídio,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,100000.0
ALEPI-330,2026,202630940825,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Cocal de Telha,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,100000.0
ALEPI-330,2026,202630940826,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de São Miguel do Fidalgo,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,100000.0
ALEPI-330,2026,202630940835,Cancelada,Fundo a Fundo (Município),FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,Luis Correia,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,3000000.0
ALEPI-330,2026,202630940844,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Teresina,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,100000.0
ALEPI-330,2026,202630940905,Cancelada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Cocal dos Alves,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,30000.0
ALEPI-330,2026,202630940906,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Cocal dos Alves,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,80000.0
ALEPI-330,2026,202630940936,Cancelada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Parnaíba ,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,130000.0
ALEPI-330,2026,202630940937,Cancelada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Parnaíba,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,30000.0
ALEPI-330,2026,202630940944,Aprovada,Transferências com finalidade definida,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,Bom Princípio do Piauí,PROMOVER A REALIZAÇÃO DE ATIVIDADES DE INCLUSÃO DO JOVEM URBANO E RURAL NAS DIVERSAS POLÍTICAS PÚBLICAS E NAS GARANTIAS DE DIREITO DO ESTATUTO DA JUVENTUDE.,50000.0
ALEPI-330,2026,202630940953,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Simplício Mendes,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,100000.0
ALEPI-330,2026,202630940979,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Teresina,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,150000.0
ALEPI-330,2026,202630940998,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Parnaíba,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",130000.0
ALEPI-330,2026,202630940999,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Parnaíba ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",30000.0
ALEPI-330,2026,202630941012,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Conceição do Canidé,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,100000.0
ALEPI-330,2026,202630941016,Cancelada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Demerval Lobão,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,125000.0
ALEPI-330,2026,202630941018,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Joaquim Pires,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,100000.0
ALEPI-330,2026,202630941019,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Parnaíba ,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,100000.0
ALEPI-330,2026,202630941059,Cancelada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Demerval Lobão,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,125000.0
ALEPI-330,2026,202630941067,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Teresina,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",50000.0
ALEPI-330,2026,202630941076,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Teresina,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",60000.0
ALEPI-330,2026,202630941084,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de São Félix do Piauí,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941085,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Santo Inácio do Piauí ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941120,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Juazeiro do Piauí,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,100000.0
ALEPI-330,2026,202630941121,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Município de Santa Cruz dos Milagres,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,100000.0
ALEPI-330,2026,202630941154,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Teresina,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",85000.0
ALEPI-330,2026,202630941171,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município  de Alto Longá,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941172,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de São Pedro do Piauí,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941191,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Teresina,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941192,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Barras,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941193,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de São Gonçalo do Piauí,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941194,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Teresina,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941195,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Teresina,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941196,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Teresina,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941198,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Cocal de Telha,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941199,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Miguel Leão,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941203,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Santa Cruz dos Milagres,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941204,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Monsenhor Gil,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941207,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Luís Correia,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941208,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Batalha,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941209,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de São Pedro do Piauí,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941210,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Teresina,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941211,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Luís Correia,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941214,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município  de Morro do Chapéu,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941215,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Matias Olímpio,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941216,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Teresina,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-330,2026,202630941247,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Juazeiro do Piauí,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
